,CHROM,BIN_START,BIN_END,intron_East_Window_pi,codon_1_East_Window_pi,codon_2_East_Window_pi,codon_3_East_Window_pi,codon_4D_East_Window_pi,intergenic_final_East_Window_pi,intron_West_Window_pi,codon_1_West_Window_pi,codon_2_West_Window_pi,codon_3_West_Window_pi,codon_4D_West_Window_pi,intergenic_final_West_Window_pi
119,DPSCF300123,330001,340000,0.015666449802130958,0.0018008960422163586,0.0020033229551451185,0.009461152631578946,0.013241435789473684,0.011153514808362382,0.014399725981735188,0.0022203171503957786,0.002815705540897098,0.011075560789473686,0.014127426842105262,0.009871981750871077
120,DPSCF300123,340001,350000,0.029230330218068513,0.005077659274193548,0.007835165725806451,0.007493809274193549,0.008122404324324324,0.006884381933877436,0.02533862585669781,0.004210333266129031,0.009185400000000002,0.010068456854838712,0.0101306427027027,0.007018433407110229
121,DPSCF300123,370001,380000,0.012901357586933605,0.007243794846217791,0.002397006151288445,0.008409705490848591,0.010290180335731414,0.01460061376393694,0.011729962723919884,0.008014854696591852,0.0021166089775561093,0.009376391763727112,0.01230087386091127,0.014146687966166856
122,DPSCF300123,380001,390000,0.0222546197170646,0.002686225948323254,0.01543234051676746,0.004026396483516483,0.0073446325423728795,,0.020605976547303274,0.0027068594282572845,0.0170779264431006,0.004350069285714286,0.008044956101694914,
123,DPSCF300123,390001,400000,0.011886129577464788,0.005362513513513514,0.011940513513513513,,,0.00890809260198691,0.011328106807511736,0.0018312324324324324,0.008992675675675675,,,0.007524864933417881
124,DPSCF300123,400001,410000,0.014612267215993596,0.0024227235087719303,0.009941518596491228,0.00248770105263158,0.003584847826086957,0.009399333142530069,0.013697139565041264,0.0017087515789473685,0.009581731929824564,0.0037422712280701775,0.004296105072463768,0.008865604407555792
125,DPSCF300123,410001,420000,0.012460196044825324,0.0035118654970760234,0.0,0.0158498081871345,0.01004679190751445,0.012808420437710437,0.01257457320369147,0.0034015804093567256,0.00010082690058479532,0.019443644736842108,0.01866635722543353,0.012498349865319868
126,DPSCF300123,480001,490000,0.01411797103718199,0.0013502452655889145,,0.008797981986143186,0.010930524550898204,0.016315926804249706,0.010266581996086113,0.0013719916859122403,,0.009093975981524251,0.01349751377245509,0.01653754100622796
127,DPSCF300124,1,10000,0.015951100590318786,0.0,0.01933251442307693,0.012214877511961722,0.01313386371681416,0.001987383376318877,0.018925207910271517,0.0006631307692307692,0.01990554423076923,0.012116583253588522,0.01561119734513274,0.0016802026729191078
128,DPSCF300124,10001,20000,0.02824559172113288,0.0008210183908045977,0.007626344367816092,0.009923684331797234,0.010422487437185927,0.0012275333970769016,0.023746800871459688,0.001314226436781609,0.008176011954022991,0.01253412050691244,0.013841143216080402,0.001292473091107772
129,DPSCF300124,180001,190000,0.008951081694402424,0.0,,0.0035075168539325853,0.0060846500000000005,0.006249167955801093,0.00956634493192132,0.000193723595505618,,0.003990025280898877,0.007199040000000001,0.00623715117249845
130,DPSCF300124,190001,200000,0.008691067791315192,0.003968255555555556,0.011868022222222222,0.0,,0.004601655604850644,0.008401888940955922,0.009351690277777778,0.007805672222222222,0.0009578555555555556,,0.0052095346643004905
131,DPSCF300124,220001,230000,0.00804969450830141,0.0038913993883792045,0.005250554740061162,0.0049026740061162075,0.007530862666666666,0.005210819435446561,0.007108484163473811,0.004269875535168196,0.0065546752293577995,0.004351279510703364,0.006287560000000001,0.00526184530310041
132,DPSCF300124,230001,240000,0.01666926097902094,0.0033740278164116817,0.003530403337969401,0.013216482557331488,0.016678168944099382,0.01254863667296788,0.016588282993006933,0.003585594436717664,0.003201919123783034,0.013827080611535779,0.016608247049689433,0.01292774943289224
133,DPSCF300124,240001,250000,0.01532997247845916,0.004360298072289156,0.005584244337349398,0.009447770289855072,0.011440013813813814,0.006056068029115351,0.014961055651292387,0.004352804337349399,0.006972356867469881,0.010176205193236714,0.013100223423423426,0.005018704339305707
134,DPSCF300124,250001,260000,0.012055158476613018,0.007321669083155652,0.0073752556503198265,0.009252216613418528,0.010993137162162162,0.016842043483146066,0.011056838861157287,0.01020436289978678,0.008734527825159917,0.00972834270500532,0.014183886148648656,0.015401013932584263
135,DPSCF300124,280001,290000,0.014119864395229982,,,0.0,,0.013597696576886028,0.01695023662691652,,,0.0040835,,0.01249333027148844
136,DPSCF300124,290001,300000,0.005956654960091225,0.0008832724011414594,0.0009634727569331158,0.0012558588907014682,0.0016256242990654204,,0.006088698137590271,0.0014698599266204648,0.0008270104812398043,0.0021015732055464933,0.0032815833333333343,
137,DPSCF300124,300001,310000,0.01679331213137917,0.008762629241877257,0.003956335855855856,0.007979410090090087,0.013804099145299144,0.008243736295743095,0.015411495214550631,0.01165915198555957,0.0035534637837837837,0.00697067963963964,0.012342243589743594,0.0056888469006721384
138,DPSCF300124,310001,320000,0.01523757248121852,0.0014792043010752693,0.013597320430107527,0.00810718494623656,0.011853888461538462,,0.015467188556138843,0.006043101075268818,0.0235349376344086,0.0065700043010752706,0.005956530769230769,
139,DPSCF300124,320001,330000,0.018076663589015145,0.004643703723404255,0.0019559829787234037,0.006522289893617021,0.00917285025125628,0.015112744859813081,0.016578850142045597,0.0055958906914893615,0.002159194946808511,0.006957050265957449,0.010798093969849248,0.01885979369158879
140,DPSCF300124,330001,340000,0.01888560254437867,0.00758574696485623,0.010476359424920126,0.01938062715654953,0.022015182608695654,0.012339174451939274,0.0186657284023668,0.007804574121405752,0.010118117092651759,0.021795022204472828,0.02541362,0.0113492641863406
141,DPSCF300124,350001,360000,0.016036958498328584,0.003530317567567568,0.005139069594594594,0.011457892567567568,0.00636350945945946,0.011647098048220408,0.01610854145024421,0.0039383760135135145,0.004441147972972972,0.010825932432432434,0.0075497432432432435,0.009553428224263263
142,DPSCF300124,360001,370000,0.01991768116110303,0.005926746124031007,0.0014406701550387596,0.0039990166666666665,0.00606559009009009,0.013260786624076636,0.02028488917271405,0.0055759585271317825,0.003028320736434109,0.00463568972868217,0.00673087162162162,0.011957309882211976
143,DPSCF300124,370001,380000,0.012287608815719605,0.011552990357698287,0.00937240466562986,0.015889474027993778,0.01885386690140844,0.01253386988691439,0.01110454710568242,0.011481082892690514,0.008105351944012445,0.016495767807153953,0.017516176408450712,0.011625218158319852
144,DPSCF300124,380001,390000,0.017473067959014082,0.005151768421052631,0.0012422365217391305,0.017805387826086955,0.02343160357142857,0.014978202381739997,0.01653464818609797,0.0054128087719298255,0.0008890295652173914,0.010941905217391305,0.020622691071428573,0.012316547717499146
145,DPSCF300124,390001,400000,0.006404899999999999,0.0062017475409836065,0.001136909090909091,0.005772009917355372,0.006916105714285714,0.01698459887783187,0.0077912610526315795,0.0072496131147541,0.003224793388429752,0.008424451239669423,0.009480597142857143,0.01564540547321629
146,DPSCF300124,420001,430000,0.019510575641025638,,0.0017006809523809525,,,0.00975819974570888,0.022463053205128203,,0.00041050952380952384,,,0.008495220650561575
147,DPSCF300124,430001,440000,0.021885522438672384,0.008660225513819992,0.0077752653437278595,0.0020249072997873844,0.002323295833333333,0.00819010280561123,0.021753492965367903,0.008869046917080077,0.008162900425230327,0.0023109427356484765,0.002514852884615385,0.00771294679358717
148,DPSCF300124,440001,450000,0.022419267494252892,0.0052445393442622935,0.0032309826697892266,0.015643782201405162,0.01830022829076622,0.02134019781659391,0.021125974804597804,0.006908884543325529,0.0031282295081967227,0.015402423419203747,0.01752842003929273,0.01987917281659388
149,DPSCF300124,450001,460000,0.014896729570370413,0.0,0.009632026363636364,0.0055194809090909095,0.005698006837606837,0.015672893708992656,0.01348901367407408,0.00030798,0.00664082,0.0042044790909090924,0.00517577264957265,0.012008160825935926
150,DPSCF300124,470001,480000,0.017771872089576906,0.006021260465116279,0.00369674924165824,0.006517361133603236,0.007257416517857142,0.016260695975232203,0.01590161493495804,0.00626859514661274,0.004318527906976745,0.007930010121457488,0.0081845296875,0.021794823839009297
151,DPSCF300124,480001,490000,0.011014537631627542,0.0005875970119521912,0.00014228804780876497,0.002929795820895523,0.003796914680483592,0.010859781151170157,0.01097345281729168,0.00033019820717131474,0.0001361764940239044,0.003003135223880597,0.0032975086355785835,0.009868401834282085
152,DPSCF300124,490001,500000,0.018841218974661168,0.0027223694915254238,0.005502389830508474,0.006623366585956416,0.011158958510638296,0.014840801330314212,0.019069276193282254,0.0025487460048426148,0.006468542857142857,0.006560822518159808,0.011082363829787232,0.01343602105859046
153,DPSCF300124,500001,510000,0.0025355692210459807,0.00615809364548495,0.0013581414715719065,0.0026233822742474915,0.002155214671814672,0.008887147558386417,0.0017652739769315853,0.0064107677257525105,0.0018523140468227426,0.003235226086956521,0.002709479536679537,0.008113345010615705
154,DPSCF300124,510001,520000,0.014416981949309713,0.0005120333965844404,0.0046735540796963935,0.004106304743833018,0.006935509189189189,0.0046498288035864465,0.01491260296723674,0.0035356352941176452,0.005771808918406072,0.006672935294117647,0.01011756,0.0041915026337909726
155,DPSCF300125,20001,30000,0.009395469107551487,,,,,0.016444747629646164,0.007851339016018307,,,,,0.014587192989094276
156,DPSCF300125,30001,40000,0.010514911451298192,0.006996818552036197,0.0006224705882352942,0.002172663800904977,0.002321565986394558,0.012268502834410751,0.010766269893441382,0.007310175791855205,0.002289819457013575,0.003978783484162895,0.006901497278911565,0.013881311536548976
157,DPSCF300125,50001,60000,0.0013163226002430133,,8.928575000000001e-05,8.928575000000001e-05,0.00021777012195121955,0.0037489055387714015,0.0007365375455650059,,,,,0.0027213087781134578
158,DPSCF300125,60001,70000,0.0087638344340954,0.001517174681393373,0.00028545369583687344,0.007017212574341544,0.0059989573440643856,0.00627867228094102,0.007614004120801583,0.0015763929481733218,0.0003371747663551402,0.006862733644859815,0.005470209657947687,0.006924566382543465
159,DPSCF300125,70001,80000,0.01548473220923551,0.0010326590344827585,0.005301952551724138,0.006852763310344825,0.009346336050156738,0.009585389816232779,0.016258947959379228,0.0012583205517241382,0.005155937655172416,0.007119349379310347,0.009982805956112851,0.010872621516079628
160,DPSCF300125,80001,90000,0.01695615086175287,0.003526441218274112,0.004939167309644669,0.0125265214213198,0.017344203990024936,0.0078105315789473795,0.017249593912724608,0.0034817495431472088,0.005963008527918782,0.01134133116751269,0.016830287032418952,0.005960156265664159
161,DPSCF300125,90001,100000,0.01692997904093566,0.007058377310924369,0.002412075630252101,0.008258860084033613,0.009703791803278688,0.014414788035381706,0.017384239742690037,0.009632351470588234,0.0007790789915966388,0.00885200336134454,0.010554590983606556,0.014603553584729938
162,DPSCF300125,100001,110000,0.02098749405602375,0.005276781541218635,0.0035344494623655905,0.011113006989247321,0.012336445026178009,0.00940027418502203,0.020211288203142826,0.005284193369175627,0.005409414068100362,0.01145414623655914,0.012438124956369987,0.008213345682819376
163,DPSCF300125,110001,120000,0.015526156444224438,0.004600234444444444,0.0004850083333333334,0.0031782777777777773,0.0036277073170731693,,0.014590515748421497,0.0061025458333333355,0.002236676111111111,0.003587755277777778,0.0037986303523035226,
164,DPSCF300125,120001,130000,0.014178908947202069,0.0035068289803220037,0.0052105516994633274,0.0013986082437275984,0.002029167025089606,0.01814984205794204,0.01410985561176102,0.003640587119856887,0.00504855742397138,0.00227240017921147,0.002406835125448029,0.014292127522477516
165,DPSCF300125,130001,140000,0.0005330987405541562,,,,,0.011312626527711964,0.00032235951454087473,,,,,0.009180445026053993
166,DPSCF300125,140001,150000,0.015554677732240512,0.015846756823821338,0.006984652605459058,0.0035120183622828773,0.0042664473988439314,0.04593554545454545,0.01475363728369774,0.01800321513647643,0.005368087593052108,0.003156907692307692,0.004220741040462428,0.037892545454545457
167,DPSCF300125,150001,160000,0.0168794794432549,0.01004829509269357,0.005536496724890829,0.0062585203056768545,0.006297445652173912,0.015533358288125387,0.014971487508922238,0.011956716139585604,0.00560909672489083,0.006527770633187774,0.008275476902173916,0.014488798613622657
168,DPSCF300125,160001,170000,0.014790338593546018,0.0006762947368421053,0.002104525187032419,0.007725398503740649,0.004850088333333335,0.003564239930252838,0.015164986662936057,0.0005958636591478697,0.0028090693266832924,0.009600925935162095,0.00626890875,0.0035940767218831673
169,DPSCF300125,170001,180000,0.0037323819279737954,0.002650588846153845,0.0010245591522157996,0.0011519915221579965,0.0005971274285714287,,0.003971572077118936,0.0024966255769230767,0.001803226396917149,0.0014698578034682082,0.0010422622857142855,
170,DPSCF300125,180001,190000,0.006238406817208278,,,,,,0.0070237817391837045,,,,,
171,DPSCF300125,190001,200000,0.007273281659999986,,,,,,0.0071222050999999904,,,,,
172,DPSCF300125,200001,210000,0.014795239320000044,,,,,,0.014891355530000172,,,,,
173,DPSCF300125,210001,220000,0.0126915079277866,0.002861461224489796,0.0007288632653061225,0.0007288632653061225,0.0,,0.012664944338697132,0.0017469795918367346,0.0013951142857142858,0.0030433285714285712,0.001847292857142857,
174,DPSCF300125,220001,230000,0.009779224720670393,0.0021298539548022595,0.008922968926553674,0.008885604237288134,0.00848920985915493,0.198413,0.010449056119857893,0.0028915077683615816,0.010692765536723164,0.009182933898305086,0.009483407042253521,
175,DPSCF300125,230001,240000,0.015150003493998412,0.011964389880404791,0.011570117939282438,0.007262354921803125,0.0073813386861313855,,0.015295706856029797,0.01300527111315547,0.011075186292548292,0.007139876264949404,0.006791459489051098,
176,DPSCF300125,240001,250000,0.010230000682360943,0.004983976311605722,0.003913576788553259,0.018779283624801288,0.01964648150684932,0.004529982106244182,0.01109796676902078,0.0044290071542130395,0.004241460969793325,0.020988490143084258,0.022562764041095886,0.0059815799316557845
177,DPSCF300125,250001,260000,0.0207152224208567,0.009342881034482758,0.008613087931034479,0.006788604022988506,0.00710299315068493,0.00926442017837236,0.018526899851024282,0.01132737040229885,0.010451217816091957,0.008203480172413796,0.009948707534246572,0.009527797101449277
178,DPSCF300125,260001,270000,0.013339958732612069,,,0.0029856371428571434,0.0039432943396226425,0.00761492685337725,0.009662077125193196,,,0.00464956,0.005490309433962263,0.00657391325017649
179,DPSCF300125,270001,280000,0.009446635541401264,0.0051358654320987655,0.004343846913580246,0.00521751975308642,0.006345230075187969,0.008903393231810499,0.00851153086624201,0.004600691975308641,0.005605229938271604,0.006057079320987653,0.007732585714285716,0.007975559390862938
